#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTNEM
2020-08-26,11,5040,0,0,3544,10233,0,84,1,126,0,0,0,68,728,0
2020-08-26,12,5319,0,0,3545,9994,8,84,1,106,0,52,0,214,730,0
2020-08-26,13,6403,0,0,3547,9633,0,84,0,104,0,142,0,352,730,0
2020-08-26,14,8367,0,0,3547,9224,112,103,0,121,0,90,0,370,872,0
2020-08-26,15,11028,0,0,3544,8792,312,131,12,146,0,0,0,232,973,0
2020-08-26,16,12499,0,0,3543,8392,288,225,49,314,0,56,0,80,964,0
2020-08-26,17,11870,0,0,3547,8194,78,147,10,307,360,0,648,0,954,852
2020-08-26,18,13038,0,0,3542,7754,38,148,0,285,472,0,776,0,953,894
2020-08-26,19,13586,0,0,3543,7392,0,184,6,178,1270,0,678,0,961,902
2020-08-26,20,13862,0,0,3546,7140,0,198,48,249,1300,0,678,0,968,902
2020-08-26,21,13514,0,36,3399,7566,28,322,118,300,1350,0,864,0,1017,876
2020-08-26,22,13754,0,0,3533,6929,0,238,49,188,1352,0,868,0,963,876
2020-08-26,23,14610,0,9,3547,6639,40,231,0,224,628,0,840,0,962,948
2020-08-26,24,14848,0,36,3548,6507,0,208,0,211,616,0,842,0,972,944
2020-08-26,25,15006,0,58,3544,6420,16,169,0,152,1212,0,882,0,973,686
2020-08-26,26,15131,0,71,3544,6255,0,165,0,235,1230,0,882,0,966,682
2020-08-26,27,15071,0,108,3547,6058,2,142,0,230,992,0,948,0,961,884
2020-08-26,28,15083,0,121,3545,5834,8,138,0,226,988,0,950,0,945,886
2020-08-26,29,15281,0,280,3541,5509,42,104,0,204,458,0,998,0,944,944
2020-08-26,30,15414,0,431,3539,5253,0,106,15,172,442,0,1000,0,945,944
2020-08-26,31,15742,0,576,3536,4948,0,106,250,117,374,0,946,0,947,920
2020-08-26,32,16218,0,624,3540,4708,0,108,269,116,374,0,944,0,945,920
2020-08-26,33,16267,0,623,3537,4259,14,257,165,123,1280,0,894,0,947,1018
2020-08-26,34,16881,0,828,3543,3935,0,423,284,158,1328,0,894,0,946,1018
2020-08-26,35,17120,0,1107,3542,3542,374,537,377,174,1502,0,1056,0,947,986
2020-08-26,36,17685,0,1310,3541,3297,394,585,451,244,1502,0,1056,0,949,986
2020-08-26,37,17808,0,1471,3548,3027,590,697,453,334,1504,0,1056,0,948,844
2020-08-26,38,18044,0,1551,3545,2425,680,701,452,332,1504,0,1056,0,947,844
2020-08-26,39,18040,0,1590,3549,1890,930,701,453,388,1402,0,1056,0,947,844
2020-08-26,40,18111,0,1604,3554,1610,856,700,456,396,1402,0,1058,0,948,844
2020-08-26,41,18146,0,1540,3550,1473,1002,621,435,400,1402,0,1056,0,947,918
2020-08-26,42,18208,0,1521,3549,1389,996,586,454,360,1402,0,1056,0,947,916
2020-08-26,43,18236,0,1480,3551,1320,1196,470,453,363,1056,0,1000,0,948,688
2020-08-26,44,18227,0,1391,3546,1200,610,294,438,295,986,0,1000,0,949,686
2020-08-26,45,18228,0,1055,3540,1145,312,186,396,221,694,0,998,0,944,568
2020-08-26,46,17809,0,651,3537,943,32,234,153,149,628,0,998,0,940,568
2020-08-26,47,17321,0,632,3537,654,14,196,10,139,0,0,1000,4,940,686
2020-08-26,48,16725,0,541,3540,464,0,181,6,120,0,0,998,0,939,686
2020-08-27,1,17114,0,304,3542,470,0,98,2,114,0,92,1000,56,939,994
2020-08-27,2,16476,0,312,3540,466,0,98,2,108,0,140,1000,0,941,1000
2020-08-27,3,16565,0,304,3544,414,0,98,2,104,0,142,1000,0,941,998
2020-08-27,4,16493,0,309,3538,401,0,98,2,104,0,194,1000,0,948,998
2020-08-27,5,16347,0,303,3545,358,0,98,2,104,0,216,998,0,973,1000
2020-08-27,6,15991,0,301,3544,326,0,98,2,105,0,268,998,0,999,1000
2020-08-27,7,15788,0,302,3547,333,0,98,2,106,0,180,1000,0,1019,998
2020-08-27,8,15725,0,301,3552,369,0,97,2,105,0,170,998,0,1020,998
2020-08-27,9,15884,0,305,3549,305,0,97,2,105,0,300,1000,0,1033,892
2020-08-27,10,16284,0,303,3553,348,0,97,2,105,0,292,842,0,1040,858
2020-08-27,11,16655,0,338,3550,309,0,96,3,105,0,392,0,30,1047,32
2020-08-27,12,16804,0,369,3550,306,0,95,2,104,0,402,0,158,1044,0
2020-08-27,13,17076,0,634,3547,352,0,95,2,104,238,402,0,314,1008,24
2020-08-27,14,17749,0,1020,3540,454,0,95,11,105,244,360,0,268,1003,24
2020-08-27,15,17382,0,1391,3544,551,0,95,275,170,1186,204,594,110,1007,340
2020-08-27,16,18234,0,1462,3541,586,0,99,276,258,1230,94,678,110,999,358
2020-08-27,17,18122,0,1552,3547,778,0,139,324,251,1402,0,924,10,999,934
2020-08-27,18,18155,0,1968,3541,968,82,139,289,168,1402,0,928,0,1000,948
2020-08-27,19,18590,0,2229,3542,1276,0,176,328,285,1402,0,1056,0,1005,862
2020-08-27,20,18645,0,2328,3543,1490,0,177,327,288,1402,0,1056,0,1012,862
2020-08-27,21,18706,0,2311,3538,1672,0,178,327,243,1404,0,1058,0,1019,634
2020-08-27,22,18716,0,2513,3541,1861,48,186,327,213,1404,0,1056,0,1022,638
2020-08-27,23,18483,0,2628,3546,2199,120,139,327,262,1502,0,1056,0,1024,970
2020-08-27,24,18463,0,2778,3545,2315,62,122,349,357,1504,0,1056,0,1003,974
2020-08-27,25,18442,0,2897,3549,2353,62,177,419,345,1504,0,1056,0,1026,992
2020-08-27,26,18468,0,2980,3550,2477,150,177,420,290,1504,0,1056,0,1053,992
2020-08-27,27,18248,0,2846,3546,2844,28,177,419,304,1502,0,1000,0,1059,1000
2020-08-27,28,18254,0,2640,3547,3124,42,178,419,300,1504,0,1000,0,1057,1000
2020-08-27,29,18123,0,2715,3545,2952,0,143,419,291,1504,0,1000,0,1056,1000
2020-08-27,30,17897,0,2800,3541,2877,0,145,419,210,1504,0,1000,0,1058,1000
2020-08-27,31,17673,0,2396,3538,2892,514,164,420,179,1298,0,1000,0,1059,990
2020-08-27,32,17857,0,2253,3538,2816,604,165,420,181,1298,0,1000,0,1061,990
2020-08-27,33,17895,0,2254,3541,2939,624,260,419,160,1502,0,986,0,1061,882
2020-08-27,34,17994,0,2278,3542,2968,672,278,401,190,1504,0,986,0,1062,882
2020-08-27,35,17770,0,2381,3539,3023,1174,395,283,208,1504,0,1056,0,1053,1018
2020-08-27,36,17810,0,2562,3543,3229,1058,451,295,213,1502,0,1056,0,1020,1020
2020-08-27,37,17879,0,2644,3543,3454,832,475,354,351,1454,0,710,0,1021,732
2020-08-27,38,17510,0,2312,3542,4127,816,485,283,245,1452,0,700,0,1022,728
2020-08-27,39,17104,0,1835,3546,5086,816,474,61,141,1502,24,232,0,1022,1016
2020-08-27,40,16463,0,1708,3549,5537,654,414,48,153,1502,56,220,0,1022,1020
2020-08-27,41,16881,0,1481,3550,5705,768,369,49,109,1504,0,400,0,1020,586
2020-08-27,42,16751,0,1267,3553,5721,556,354,16,109,1502,0,378,0,1021,576
2020-08-27,43,16296,0,1268,3553,5614,50,325,49,120,1502,0,0,0,976,590
2020-08-27,44,14792,0,1267,3550,5623,0,322,49,128,1500,66,0,0,970,590
2020-08-27,45,13424,0,1243,3543,5545,234,199,3,121,846,236,398,0,972,456
2020-08-27,46,12303,0,997,3558,5816,0,248,0,109,826,298,432,0,969,456
2020-08-27,47,10256,0,301,3599,5810,0,175,0,106,1342,226,636,0,925,848
2020-08-27,48,9232,0,0,3639,5821,0,174,0,126,1354,86,640,0,902,852
2020-08-28,1,7958,0,0,3649,6092,0,174,0,118,1254,146,758,0,901,756
2020-08-28,2,6687,0,0,3649,6592,0,174,0,106,1252,140,760,0,894,756
2020-08-28,3,6838,0,0,3651,6852,0,165,0,107,144,266,758,0,900,756
2020-08-28,4,6657,0,0,3658,7162,0,167,0,105,76,232,758,0,872,756
2020-08-28,5,6002,0,0,3659,7407,0,168,0,107,334,306,756,0,789,756
2020-08-28,6,5858,0,0,3670,7310,0,168,0,104,338,296,756,0,706,756
2020-08-28,7,5836,0,0,3669,7392,0,168,0,104,380,226,758,0,684,756
2020-08-28,8,6018,0,0,3667,7204,0,153,0,112,366,226,758,0,686,756
2020-08-28,9,6417,0,0,3673,6920,0,141,0,122,0,226,730,0,764,730
2020-08-28,10,6501,0,0,3673,7083,0,132,0,105,0,226,728,0,927,730
2020-08-28,11,7756,0,0,3675,7113,0,131,1,108,0,226,106,0,930,210
2020-08-28,12,8423,0,0,3669,7049,0,130,1,105,0,226,104,0,928,196
2020-08-28,13,9775,0,0,3672,6967,0,130,1,127,0,226,144,0,916,2
2020-08-28,14,11327,0,0,3668,6695,12,128,1,123,0,226,146,0,927,0
2020-08-28,15,10781,0,0,3665,6754,10,179,2,115,1114,190,892,0,947,538
2020-08-28,16,11933,0,0,3660,6584,188,186,1,165,1186,186,946,0,947,562
2020-08-28,17,13386,0,0,3662,6379,222,236,2,161,980,96,998,0,963,962
2020-08-28,18,13825,0,0,3663,6389,262,252,0,249,986,108,1000,0,953,968
2020-08-28,19,13736,0,0,3670,6604,0,289,0,252,1394,188,1056,0,952,838
2020-08-28,20,13394,0,0,3670,6672,0,291,1,206,1378,190,1056,0,956,838
2020-08-28,21,13072,0,0,3667,7407,0,291,1,144,676,190,1056,0,963,996
2020-08-28,22,12807,0,0,3667,7622,4,289,1,131,644,190,1056,0,961,998
2020-08-28,23,13085,0,0,3668,7592,0,269,1,115,386,144,1056,0,959,1000
2020-08-28,24,13037,0,0,3668,7526,0,253,2,122,384,96,1056,0,957,1000
2020-08-28,25,12317,0,0,3674,7777,0,220,1,111,988,96,1056,0,951,1000
2020-08-28,26,12380,0,0,3673,7500,20,210,0,113,976,96,1056,0,956,1000
2020-08-28,27,12899,0,0,3675,7479,60,194,1,110,110,96,1000,0,973,1000
2020-08-28,28,12403,0,0,3671,7740,40,195,1,123,78,96,968,0,991,998
2020-08-28,29,12901,0,0,3671,7710,94,183,1,154,422,96,188,0,991,868
2020-08-28,30,13128,0,0,3674,7655,0,191,1,195,434,96,150,0,997,848
2020-08-28,31,12997,0,0,3660,7752,0,184,1,112,848,96,316,0,994,230
2020-08-28,32,13139,0,0,3654,7580,46,187,1,117,864,98,312,0,999,212
2020-08-28,33,13149,0,0,3661,7883,0,212,1,118,1290,98,102,0,1003,100
2020-08-28,34,13440,0,0,3651,8056,220,194,1,179,1296,98,102,0,1002,100
2020-08-28,35,13442,0,0,3654,8242,162,309,1,156,1590,98,0,0,1004,434
2020-08-28,36,13749,0,0,3655,8405,164,310,1,176,1594,98,0,0,1004,438
2020-08-28,37,13673,0,0,3654,8500,130,342,0,215,1594,98,206,0,1004,312
2020-08-28,38,13716,0,0,3653,8195,318,378,1,180,1594,98,206,0,999,308
2020-08-28,39,13672,0,0,3650,7920,610,334,0,181,1780,98,0,0,1004,4
2020-08-28,40,13841,0,0,3662,7684,400,329,1,154,1782,98,0,0,1005,0
2020-08-28,41,13068,0,0,3660,8191,278,301,0,138,1780,98,156,0,1003,150
2020-08-28,42,12680,0,0,3664,8177,244,277,0,136,1684,98,170,0,1002,152
2020-08-28,43,12475,0,0,3663,8330,12,222,0,136,352,98,622,0,1007,284
2020-08-28,44,11647,0,0,3661,8185,22,217,0,105,254,98,632,0,1004,284
2020-08-28,45,10213,0,0,3659,8122,0,147,1,108,630,132,572,0,1002,150
2020-08-28,46,9000,0,0,3663,8110,0,143,1,105,638,210,572,0,868,148
2020-08-28,47,6839,0,0,3658,8335,10,110,2,124,868,248,336,0,757,676
2020-08-28,48,5713,0,0,3659,8281,0,110,1,129,866,248,314,0,759,670
2020-08-29,1,6156,0,0,3654,8187,188,105,0,118,506,248,0,0,761,72
2020-08-29,2,5725,0,0,3650,8047,244,104,0,106,498,246,0,0,762,52
2020-08-29,3,6203,0,0,3653,7965,0,104,0,104,0,248,0,0,762,0
2020-08-29,4,6002,0,0,3656,7937,0,104,17,155,0,248,0,0,762,0
2020-08-29,5,5971,0,0,3656,7912,0,88,26,261,0,248,0,0,762,76
2020-08-29,6,5901,0,0,3659,7996,0,88,1,145,0,248,0,0,765,80
2020-08-29,7,5890,0,0,3661,8163,0,89,1,102,0,262,0,0,762,108
2020-08-29,8,5735,0,0,3664,8127,0,88,0,102,0,264,0,0,759,108
2020-08-29,9,5653,0,0,3666,8120,0,88,0,102,0,264,0,0,759,110
2020-08-29,10,5516,0,0,3671,8209,0,88,1,103,0,264,0,0,761,108
2020-08-29,11,6017,0,0,3665,8212,18,88,0,106,0,264,0,0,765,0
2020-08-29,12,6090,0,0,3670,8862,0,88,1,106,0,238,0,0,761,0
2020-08-29,13,5689,0,0,3664,9325,0,103,0,106,0,178,234,0,761,0
2020-08-29,14,5858,0,0,3669,9851,0,105,0,105,0,148,250,0,762,0
2020-08-29,15,5392,0,0,3657,9915,0,153,0,108,486,126,0,0,764,0
2020-08-29,16,6181,0,0,3653,9914,110,158,45,116,660,94,0,0,761,0
2020-08-29,17,5346,0,0,3654,10039,0,195,0,110,1278,94,104,0,762,656
2020-08-29,18,5854,0,0,3652,10037,0,198,0,109,1298,94,110,0,762,688
2020-08-29,19,6055,0,0,3652,10016,0,227,0,109,1146,94,504,0,761,688
2020-08-29,20,5877,0,0,3659,10143,0,227,0,112,1144,94,520,0,761,688
2020-08-29,21,5454,0,0,3655,10273,10,227,0,112,1170,86,496,0,762,686
2020-08-29,22,5539,0,0,3659,9913,16,214,0,109,1170,78,496,0,762,686
2020-08-29,23,5680,0,0,3662,9733,0,205,0,110,1170,78,494,0,762,688
2020-08-29,24,5779,0,0,3664,9546,146,209,0,114,1170,78,494,0,762,688
2020-08-29,25,6478,0,0,3666,9305,202,195,0,120,1170,94,494,0,759,688
2020-08-29,26,6816,0,0,3671,8757,292,253,0,289,1172,128,496,0,755,688
2020-08-29,27,6563,0,0,3670,8650,122,237,0,199,1364,162,686,0,750,688
2020-08-29,28,6528,0,0,3675,8537,146,237,0,129,1366,188,688,0,750,688
2020-08-29,29,6405,0,0,3670,8627,46,188,0,117,1368,206,690,0,748,688
2020-08-29,30,6453,0,0,3669,8600,2,188,0,110,1368,236,690,0,749,688
2020-08-29,31,6649,0,0,3666,8606,6,244,0,111,1368,236,690,0,749,688
2020-08-29,32,6894,0,0,3661,8827,60,224,0,112,1370,212,690,0,748,688
2020-08-29,33,7421,0,0,3654,8922,18,237,0,113,1604,168,670,0,751,804
2020-08-29,34,8446,0,0,3657,8941,24,237,0,128,1606,126,670,0,827,806
2020-08-29,35,8706,0,0,3658,8752,384,317,0,135,1804,108,898,0,985,900
2020-08-29,36,9641,0,0,3658,8194,562,347,13,174,1804,108,900,0,996,902
2020-08-29,37,10037,0,0,3663,8154,230,533,85,234,1806,108,900,0,997,902
2020-08-29,38,10046,0,0,3656,8149,496,537,81,233,1806,94,900,0,998,902
2020-08-29,39,10061,0,0,3658,7932,688,444,62,276,1804,78,900,0,994,902
2020-08-29,40,9974,0,1,3654,7678,918,444,2,257,1804,78,900,0,994,902
2020-08-29,41,9929,0,21,3657,7422,1280,442,13,276,1806,34,902,0,994,902
2020-08-29,42,9964,0,50,3665,7280,992,412,78,362,1804,0,900,0,994,902
2020-08-29,43,9729,0,78,3661,7116,676,481,10,217,1806,0,900,0,993,902
2020-08-29,44,9152,0,108,3666,7201,234,465,1,160,1804,0,900,0,971,902
2020-08-29,45,9350,0,189,3662,7068,102,216,1,186,1512,4,760,0,762,756
2020-08-29,46,8403,0,300,3662,6939,158,200,1,129,1508,14,758,0,753,756
2020-08-29,47,7503,0,300,3666,6837,50,191,1,169,1368,78,688,0,755,688
2020-08-29,48,6296,0,300,3664,6719,0,190,1,115,1364,210,688,0,751,688
2020-08-30,1,5728,0,300,3661,6621,0,173,0,106,1074,256,670,0,752,688
2020-08-30,2,5185,0,300,3661,6610,0,173,0,105,1070,256,670,0,750,688
2020-08-30,3,4964,0,300,3663,6593,0,173,0,105,922,206,622,0,751,686
2020-08-30,4,5085,0,300,3657,6575,0,173,1,115,916,110,620,0,750,686
2020-08-30,5,5598,0,300,3663,6581,0,159,0,105,508,136,368,0,752,682
2020-08-30,6,5517,0,300,3664,6583,0,157,0,104,500,32,364,0,755,680
2020-08-30,7,5324,0,300,3665,6642,0,157,0,103,500,48,400,0,754,560
2020-08-30,8,5374,0,300,3663,6762,0,157,0,102,500,14,400,0,755,560
2020-08-30,9,5227,0,300,3659,6796,0,157,0,104,500,56,402,0,755,444
2020-08-30,10,5140,0,300,3661,6780,0,155,0,103,500,30,402,0,754,444
2020-08-30,11,5023,0,300,3667,6723,0,155,1,103,450,114,594,0,756,638
2020-08-30,12,5152,0,300,3664,6684,0,155,1,106,450,114,598,0,756,640
2020-08-30,13,5593,0,300,3674,6590,0,170,1,105,550,62,502,0,758,670
2020-08-30,14,6072,0,300,3674,6464,0,170,0,106,550,84,500,0,759,670
2020-08-30,15,6950,0,300,3673,6405,0,170,1,110,456,84,542,0,756,682
2020-08-30,16,7501,0,300,3671,6237,0,171,1,107,490,84,544,0,755,682
2020-08-30,17,7282,0,300,3664,6120,28,192,1,108,1326,56,688,0,752,688
2020-08-30,18,7793,0,300,3664,6031,8,194,34,163,1368,14,690,0,590,688
2020-08-30,19,8468,0,300,3659,5949,0,224,79,215,1368,0,690,0,355,686
2020-08-30,20,8581,0,300,3661,5852,0,276,78,305,1368,0,690,0,352,686
2020-08-30,21,8691,0,300,3669,5757,0,320,78,293,1504,0,756,0,354,756
2020-08-30,22,8814,0,300,3668,5799,4,320,79,147,1506,0,758,0,355,756
2020-08-30,23,9486,0,300,3669,5769,38,298,75,105,1604,0,804,0,353,804
2020-08-30,24,10196,0,300,3666,5547,130,298,17,140,1606,0,806,0,354,804
2020-08-30,25,10735,0,300,3670,5446,80,288,80,175,1606,0,806,0,355,804
2020-08-30,26,10849,0,300,3670,5346,202,273,78,303,1606,0,804,0,230,804
2020-08-30,27,10758,0,300,3672,5315,80,273,78,303,1606,0,804,0,227,804
2020-08-30,28,10851,0,300,3683,5106,0,274,73,292,1606,0,804,0,225,804
2020-08-30,29,10964,0,302,3674,5075,0,275,1,128,1606,0,804,0,224,804
2020-08-30,30,11035,0,301,3679,4801,60,270,0,111,1608,0,804,0,227,804
2020-08-30,31,11219,0,300,3674,4602,32,242,4,128,1804,0,900,0,228,900
2020-08-30,32,12027,0,300,3676,4384,20,242,68,155,1806,0,900,0,228,902
2020-08-30,33,12449,0,300,3674,4454,0,252,61,179,2004,0,998,0,231,998
2020-08-30,34,13451,0,302,3670,4309,228,253,49,201,2004,0,998,0,228,1000
2020-08-30,35,14509,0,301,3670,4424,280,338,78,229,2004,0,1000,0,230,1000
2020-08-30,36,15147,0,301,3667,4412,426,354,35,182,2004,0,1000,0,230,1000
2020-08-30,37,15627,0,300,3670,4314,442,543,0,193,2004,0,1000,0,226,1000
2020-08-30,38,15883,0,300,3670,4213,378,586,0,197,2004,0,1000,0,226,1000
2020-08-30,39,16047,0,300,3669,4176,0,635,0,201,2004,0,1000,0,227,1000
2020-08-30,40,15881,0,303,3664,4037,18,660,0,172,2004,0,1000,0,224,1000
2020-08-30,41,15853,0,303,3660,3799,380,793,30,231,2004,0,1000,0,437,1000
2020-08-30,42,15952,0,301,3670,3540,130,765,78,316,2004,0,1000,0,703,1000
2020-08-30,43,15418,0,301,3667,3313,366,501,4,236,2004,0,998,0,855,1000
2020-08-30,44,14939,0,303,3667,2929,276,381,0,112,2004,0,1000,0,861,1000
2020-08-30,45,14805,0,301,3676,2780,106,223,0,100,2004,0,854,0,843,1000
2020-08-30,46,13520,0,300,3671,2563,60,286,0,104,2002,0,852,0,834,998
2020-08-30,47,12747,0,299,3674,2371,0,281,0,109,1748,0,874,0,833,874
2020-08-30,48,11994,0,300,3669,2147,0,273,0,119,1746,0,874,0,840,872
2020-08-31,1,11659,0,300,3670,1896,0,237,0,110,1708,62,854,0,845,852
2020-08-31,2,11497,0,300,3674,1749,0,237,0,104,1708,98,854,0,833,852
2020-08-31,3,11543,0,300,3691,1790,0,236,0,105,1708,98,854,0,835,854
2020-08-31,4,11356,0,300,3701,1780,0,228,0,119,1708,98,854,0,725,854
2020-08-31,5,11432,0,300,3752,1716,0,210,0,106,1708,98,852,0,620,854
2020-08-31,6,11472,0,300,3767,1709,0,210,0,106,1708,98,852,0,624,854
2020-08-31,7,11250,0,300,3746,1693,0,210,0,105,1708,98,852,0,621,854
2020-08-31,8,11365,0,300,3744,1584,0,210,0,104,1706,98,848,0,625,854
2020-08-31,9,11649,0,300,3747,1460,0,208,0,110,1708,98,512,0,624,848
2020-08-31,10,11730,0,300,3771,1441,0,206,0,104,1682,98,466,0,624,818
2020-08-31,11,12621,0,310,3781,1503,0,206,0,122,964,98,0,0,638,36
2020-08-31,12,12976,0,301,3785,1552,0,210,0,103,884,98,0,0,634,0
2020-08-31,13,14452,0,301,3791,1510,0,239,0,170,0,98,0,0,581,0
2020-08-31,14,15298,0,408,3786,1556,0,239,0,106,0,72,0,0,633,0
2020-08-31,15,16247,0,459,3788,1571,0,208,0,152,0,6,0,0,629,0
2020-08-31,16,16652,0,456,3783,1419,260,184,0,163,0,0,0,0,630,0
2020-08-31,17,17423,0,496,3788,1222,38,283,0,234,0,0,366,0,640,0
2020-08-31,18,18025,0,583,3786,1207,144,274,0,134,0,0,378,0,628,0
2020-08-31,19,18468,0,542,3783,1276,132,270,0,125,0,0,0,0,635,202
2020-08-31,20,18505,0,531,3781,1378,0,273,12,130,0,0,0,0,628,204
2020-08-31,21,18034,0,538,3775,1362,0,269,78,174,0,0,0,0,636,2
2020-08-31,22,17723,0,585,3780,1297,0,272,78,167,0,8,0,0,629,0
2020-08-31,23,17110,0,639,3780,1221,0,198,78,130,0,0,0,0,646,0
2020-08-31,24,16988,0,757,3785,1216,198,190,78,213,0,0,0,0,656,0
2020-08-31,25,16869,0,1003,3783,1293,296,190,78,213,550,0,0,0,617,0
2020-08-31,26,16997,0,1162,3786,1362,26,173,78,126,560,0,0,0,598,0
2020-08-31,27,16960,0,1210,3809,1259,44,171,4,129,92,0,0,0,662,98
2020-08-31,28,17019,0,1149,3846,1301,0,175,0,128,82,0,0,0,615,98
2020-08-31,29,16960,0,1124,3850,1240,0,195,0,119,192,0,0,0,627,148
2020-08-31,30,16814,0,1175,3850,1225,30,195,2,116,192,0,0,0,642,148
2020-08-31,31,17067,0,1200,3854,1369,0,212,80,125,402,0,0,0,648,0
2020-08-31,32,17049,0,1265,3869,1422,186,228,80,128,438,0,0,0,669,0
2020-08-31,33,16614,0,1266,3899,1479,362,315,79,175,1272,0,0,0,673,0
2020-08-31,34,16902,0,1229,3899,1597,884,409,79,190,1306,0,0,0,682,0
2020-08-31,35,16854,0,1200,3895,1623,760,470,79,277,1586,0,498,0,732,408
2020-08-31,36,17330,0,1153,3932,1675,890,496,79,338,1590,0,570,0,824,416
2020-08-31,37,18112,0,1152,3945,1529,1090,477,80,351,1480,0,472,0,826,176
2020-08-31,38,18340,0,1132,3950,1393,1242,486,79,349,1484,0,436,0,825,172
2020-08-31,39,18448,0,1152,3947,1359,1022,597,79,380,1804,0,0,0,831,2
2020-08-31,40,18385,0,1153,3950,1366,954,594,78,304,1808,0,0,0,830,8
2020-08-31,41,18394,0,1182,3946,1423,1082,397,78,226,1708,0,340,0,828,414
2020-08-31,42,18340,0,1216,3955,1409,910,376,79,328,1708,0,374,0,828,422
2020-08-31,43,18316,0,1259,3949,1400,682,274,68,334,1562,0,306,0,833,60
2020-08-31,44,17963,0,1282,3951,1435,0,226,1,133,1484,0,306,0,830,52
2020-08-31,45,17976,0,1121,3956,1637,0,192,76,234,294,0,248,0,831,0
2020-08-31,46,17035,0,427,3958,1742,0,181,8,133,240,48,238,0,828,0
2020-08-31,47,15504,0,0,3953,1716,4,163,2,105,1072,88,0,0,832,0
2020-08-31,48,14377,0,0,3953,1680,0,161,2,102,1114,14,0,0,833,0
2020-09-01,1,13931,0,0,3957,1491,0,147,2,103,830,14,0,0,829,0
2020-09-01,2,14018,0,0,3954,1412,0,147,2,109,766,14,0,0,830,0
2020-09-01,3,14202,0,0,3950,1339,0,147,2,109,904,14,0,0,833,18
2020-09-01,4,14172,0,0,3946,1184,0,148,2,113,926,14,0,0,833,18
2020-09-01,5,14344,0,0,3947,1155,0,148,1,106,562,14,0,0,838,66
2020-09-01,6,14118,0,0,3949,1196,0,147,0,106,556,14,0,0,903,66
2020-09-01,7,14013,0,0,3944,1142,0,148,0,106,422,14,0,0,897,48
2020-09-01,8,13882,0,0,3951,1166,0,147,0,105,420,14,0,0,933,48
2020-09-01,9,14695,0,0,3948,1187,0,147,0,105,0,14,0,0,913,0
2020-09-01,10,14877,0,0,3950,1184,0,147,0,103,0,14,0,0,939,0
2020-09-01,11,15542,0,84,3950,1246,0,147,3,103,0,14,0,0,970,0
2020-09-01,12,15788,0,398,3944,1284,0,163,3,103,0,0,0,0,968,0
2020-09-01,13,16547,0,634,3954,1322,2,166,2,132,500,0,0,0,966,0
2020-09-01,14,17441,0,943,3948,1368,188,167,2,149,688,0,0,0,966,0
2020-09-01,15,18707,0,1235,3956,1437,2,311,31,167,130,0,100,0,966,0
2020-09-01,16,19153,0,1285,3954,1508,406,334,31,238,116,0,102,0,964,0
2020-09-01,17,18992,0,1293,3957,1644,304,330,66,335,166,0,430,0,968,282
2020-09-01,18,18830,0,1292,3958,1750,370,350,48,274,186,0,460,0,962,298
2020-09-01,19,18250,0,1249,3955,1793,108,351,47,188,970,0,546,0,959,354
2020-09-01,20,17845,0,1271,3955,1879,78,336,45,166,976,0,546,0,957,356
2020-09-01,21,17736,0,1288,3951,1921,32,336,2,148,602,0,712,0,956,6
2020-09-01,22,17412,0,1288,3947,2065,0,335,2,122,596,0,712,0,955,0
2020-09-01,23,17831,0,1287,3956,2194,0,173,1,126,448,0,434,0,952,0
2020-09-01,24,18019,0,1287,3959,2268,0,155,1,138,446,0,428,0,953,0
2020-09-01,25,18210,0,1286,3987,2308,0,155,29,119,400,0,476,0,954,0
2020-09-01,26,18361,0,1287,4015,2393,0,155,30,111,400,0,476,0,955,0
2020-09-01,27,18424,0,1282,4007,2468,0,154,30,115,398,0,154,0,952,0
2020-09-01,28,18299,0,1287,4010,2448,0,153,30,113,400,0,148,0,953,0
2020-09-01,29,18139,0,1281,4013,2534,0,175,31,113,276,0,220,32,952,0
2020-09-01,30,18104,0,1217,4012,2517,0,174,31,116,276,0,220,0,954,0
2020-09-01,31,17900,0,1267,4014,2486,0,181,34,116,436,0,398,0,957,0
2020-09-01,32,18032,0,1287,4014,2585,46,208,16,115,438,0,400,0,960,0
2020-09-01,33,18141,0,1282,4017,2655,0,278,1,122,984,0,0,2,959,472
2020-09-01,34,18499,0,1264,4015,2755,312,304,1,182,998,0,0,70,953,482
2020-09-01,35,18407,0,1238,4013,2962,1058,374,78,371,878,0,330,4,954,428
2020-09-01,36,18488,0,1217,4009,3093,1388,369,124,405,876,0,358,0,952,434
2020-09-01,37,18176,0,1217,4008,3197,1398,383,90,324,974,0,676,0,955,800
2020-09-01,38,18590,0,1264,4004,3106,1328,381,78,294,974,0,682,12,956,806
2020-09-01,39,18382,0,1265,4011,3095,1264,349,159,381,804,0,750,156,959,678
2020-09-01,40,18438,0,1203,4003,3283,802,332,170,359,802,0,750,266,966,678
2020-09-01,41,18965,0,1226,4006,3547,966,371,170,388,756,0,774,352,991,116
2020-09-01,42,18708,0,1250,4009,3831,620,304,93,333,754,0,774,352,1016,102
2020-09-01,43,17760,0,1227,4008,4006,482,223,26,162,568,0,710,352,1040,402
2020-09-01,44,16660,0,1207,4009,4181,0,199,2,109,502,0,702,352,1069,406
